State,County,prop_male,prop_female,white_male,white_female,black_male,black_female,native_am_male,native_am_female,aa_male,aa_female,native_ha_male,native_ha_female,hisp_male,hisp_female
California,Mendocino County,0.4959250250723351,0.5040749749276648,0.31392869082064345,0.32953693990708827,0.0053257098064531,0.0028357675592802223,0.01914719478034329,0.020507441007965508,0.007965509688872495,0.012968449204025406,6.916506242146883e-4,8.069257282504697e-4,0.1346297940033891,0.12334436131828609
California,Merced County,0.5048437049841544,0.49515629501584557,0.1308052434456929,0.13405358686257562,0.015658311725727455,0.013839671564390666,0.002085133967156439,0.0020815326995102276,0.03591184096802074,0.035133967156439065,0.0010767790262172284,9.579371938922501e-4,0.31050129645635266,0.29970469605301064
California,Modoc County,0.5031105078611017,0.4968894921388983,0.3854767560230743,0.3864947404139803,0.009274968894921388,0.0019228594050446782,0.01379934396561475,0.01549598461712476,0.005655468838366701,0.00508992195453003,0.0018097500282773442,0.0012442031444406742,0.07476529804320778,0.07125890736342043
California,Mono County,0.5301855441705898,0.4698144558294101,0.34803378565494325,0.3096787593464414,0.004984768762115757,0.0022846856826363887,0.008377180836333426,0.010108003323179175,0.014608141788978122,0.010384934921074495,0.002353918582110219,8.307947936859596e-4,0.14130434782608695,0.12697313763500415
California,Monterey County,0.5094422212546162,0.4905577787453837,0.14602095097232878,0.14770965371226624,0.016198184126194243,0.008957266375002592,0.0016564492087517654,0.0013938133119538497,0.02578209053566204,0.031327394075947854,0.0024005842496791926,0.0021149101163200562,0.3061505180147491,0.28759321846468583
California,Napa County,0.4975534324544082,0.5024465675455918,0.25373881983970265,0.26382274364037633,0.011601231269601579,0.009154663724009757,0.002003717040306656,0.00196741781856197,0.03973312812173307,0.045192531072133814,0.0012486932280171912,0.0014519688697874318,0.17737251713323265,0.1686316645371123
California,Nevada County,0.49123352212921656,0.5087664778707834,0.41484637361535764,0.4325296977595108,0.0031276627737958,0.002145255876898401,0.003949676707934439,0.00424038895293469,0.005663876497418676,0.00785925517517919,7.718911332765275e-4,0.0010425542579319332,0.050654102551250565,0.046904917046764576
California,Orange County,0.49338065530284425,0.5066193446971557,0.19775878769099775,0.20058021999614573,0.008676534122326725,0.007930240086255216,9.679780029045638e-4,9.893906587918476e-4,0.10031797793992617,0.11205242825815602,0.0014610988723087756,0.0014063076645971964,0.1703883751950756,0.17003853018491719
California,Placer County,0.488259704917292,0.511740295082708,0.3486163447803198,0.36667177132470896,0.009256167640317427,0.007797574366917799,0.0027339209547886296,0.002887060696057781,0.036653118402124873,0.042595442460880324,0.0010795096515694312,0.0010142369749629075,0.07165935696371592,0.0723949298193202
California,Plumas County,0.49752751635029513,0.5024724836497049,0.41218695166693253,0.41872706970808743,0.006167916201414367,0.003987876854362737,0.009677247833253575,0.011963630563088213,0.004306907002711757,0.0052108257563673105,0.0011166055192215665,5.317169139150317e-4,0.04668474504173978,0.04636571489339076
California,Riverside County,0.4986800488636925,0.5013199511363076,0.16965197166942045,0.17109335345304236,0.03126596307051154,0.030926362026855603,0.0023440162619922885,0.0024160651127321654,0.030446710969963726,0.03505702787966709,0.001511002021415509,0.0014482628536364027,0.251699421909165,0.2486077976285404
California,Sacramento County,0.4889617527180041,0.5110382472819959,0.21315569392380954,0.22479572284025467,0.047840351327076695,0.04982932338868779,0.002380709999239719,0.0026397209382639053,0.07779284021602285,0.08500455524213657,0.005521700864271825,0.006037145519046324,0.11842147651698584,0.11788670268765729
California,San Benito County,0.5007005477009299,0.4992994522990702,0.16427843586804228,0.16359380970576998,0.005572538530123551,0.004330658514838874,0.001703604636352057,0.0022290154120494206,0.014026875557253854,0.016940517131575596,0.0010189784740797351,9.075277034772641e-4,0.3053751114507706,0.3030505668067762
California,San Bernardino County,0.49796544630140566,0.5020345536985943,0.13693319297183368,0.136000201826993,0.03945075536045613,0.04163278037324233,0.0018646061965473823,0.0019251542944426479,0.03471745367726488,0.038636566922849336,0.001529298169566783,0.0014907675618152504,0.27295678838210435,0.2714293250033829
California,San Diego County,0.5032507271599872,0.4967492728400128,0.23033942120760978,0.21924615002111833,0.025681104025066424,0.02138224801023266,0.0022436367884541074,0.0020534219205411088,0.05600135397039837,0.06349342335838579,0.0021456836202532405,0.0021100370544553716,0.16979717403611985,0.17170082047011528
California,San Francisco County,0.5095814299602177,0.49041857003978223,0.21847566045676417,0.18350880098553796,0.026363820956067104,0.023932872704750387,0.001101470252929786,8.156097959387396e-4,0.1642495198792126,0.18964345714191724,0.0019216175164398122,0.0019556485232244607,0.07961894347336336,0.07273673953461464
California,San Joaquin County,0.49884405653495123,0.5011559434650488,0.15024116050950734,0.15432304486792592,0.03555477413835633,0.03566630103339509,0.0021688700882243343,0.002183302980523468,0.0768157890593428,0.0818121939570792,0.0031686759002188553,0.0029206925688973796,0.2137314537333956,0.2065727391530254
California,San Luis Obispo County,0.5064338722267945,0.4935661277732056,0.3391955805320175,0.34584668204343877,0.013129126031839102,0.004189169618983367,0.0025643652136441183,0.0023877560391507217,0.017703303651218073,0.01853336677133704,6.923079640141146e-4,6.322608446863598e-4,0.11957853986598896,0.10951888128684509
California,San Mateo County,0.4950709195340822,0.5049290804659178,0.19622527795787226,0.1906224195216894,0.011907541747491758,0.010845672884382832,6.939978319090289e-4,6.979113535175384e-4,0.1404719446158422,0.1577749281542658,0.006359472613828038,0.006903452117410867,0.12056125117894838,0.11943937498450898
California,Santa Barbara County,0.49998992158996997,0.50001007841003,0.21540249810189943,0.22257608639661008,0.010324771164101151,0.007697665616272377,0.0022194898532807462,0.0019888062459266424,0.025523013489391913,0.02846142992481506,9.585687761898683e-4,7.45802342222491e-4,0.23382359199012764,0.2265021870149765
California,Santa Clara County,0.5067022779756952,0.4932977220243048,0.1576962339432695,0.14810836101526464,0.01262233822928316,0.011029892336133686,0.0010088948736728753,9.466494315953715e-4,0.19091507024398138,0.19283793569215893,0.0017039689768716686,0.0017164180652871693,0.12658440585688113,0.12358936266891857
California,Santa Cruz County,0.4947641583672812,0.5052358416327188,0.27969752537397563,0.2879694597255621,0.005643948128383349,0.004304333981179519,0.0018959566345671693,0.001848374711305831,0.02201945002617006,0.025379465838009173,6.624867777155553e-4,5.673229311928789e-4,0.1703176642399886,0.16979060293617068
California,Shasta County,0.49129831186139494,0.5087016881386051,0.3862894269213683,0.40533651710350954,0.006263882718791648,0.004614615726343847,0.011156152820968459,0.01182807641048423,0.015043314082629941,0.015082185695246558,9.884495779653487e-4,6.55264326965793e-4,0.05301532652154598,0.05213238560639716
California,Sierra County,0.5021630615640599,0.4978369384359401,0.40665557404326125,0.41430948419301167,0.003660565723793677,3.3277870216306157e-4,0.009317803660565723,0.008652246256239601,0.002329450915141431,0.0033277870216306157,6.655574043261231e-4,3.3277870216306157e-4,0.06522462562396007,0.06156405990016639
California,Siskiyou County,0.49734720595328324,0.5026527940467167,0.372447690576265,0.37942993637887873,0.008521096028847699,0.0055352672316773465,0.018994464732768324,0.020096924596338914,0.006775534578194263,0.008360320632076989,0.0013780748294632398,8.038769838535566e-4,0.06699740462573785,0.06493029238154298
California,Solano County,0.49763762641211856,0.5023623735878814,0.1865727823287754,0.18512743413836472,0.06891429107570095,0.06794476848738838,0.0022361569375596176,0.0020976537106578235,0.06970063197682082,0.08321139836878942,0.0042779625728538145,0.004219880574475642,0.13964476156222705,0.13312394028276997
California,Sonoma County,0.48796972099948216,0.5120302790005179,0.30198893060590365,0.32714186302433973,0.008898805670636976,0.007327000258933195,0.003380291947177628,0.0036877751165199377,0.01884143578456758,0.023821853961677887,0.0012865743138270327,0.0019743656136716726,0.13968839008285863,0.13331216015018124
California,Stanislaus County,0.4956888097918861,0.5043111902081139,0.1961918425162532,0.20758362692042276,0.013988668143682126,0.012998946718483275,0.002540587658446228,0.00249337159045509,0.026144989648785096,0.028411360912359712,0.0035611811281008243,0.003579341154251262,0.24015181781861766,0.23576435550067193
California,Sutter County,0.4981179940394551,0.5018820059605449,0.21823019253178785,0.23111033195491434,0.011797341473223954,0.009941116416248157,0.004630250281011849,0.0045374390281630594,0.08049829330418372,0.08294232296253519,0.001567478937001784,0.001598416021284714,0.16373967474812057,0.1549844798960514
California,Tehama County,0.49729580234773524,0.5027041976522648,0.32963554790731975,0.3438325855817098,0.004870628725954152,0.0031344109151250693,0.009034478520066376,0.009802716489459774,0.005976891401880647,0.006576117018007498,9.372503226599472e-4,6.299551349025874e-4,0.13358121811812426,0.12417798537274906
California,Trinity County,0.513960113960114,0.486039886039886,0.41855921855921857,0.40032560032560033,0.004232804232804233,0.0014652014652014652,0.021733821733821733,0.01912901912901913,0.006756206756206756,0.007326007326007326,0.0013024013024013025,8.954008954008954e-4,0.037444037444037445,0.03638583638583639
California,Tulare County,0.49976726477117944,0.5002327352288206,0.13440942095046066,0.1422022973219361,0.006516586406975622,0.005789422880983279,0.003260438228638231,0.0035929171269533135,0.015579317667499652,0.017318933064490182,5.298212121537125e-4,4.504552815881766e-4,0.3324102575102693,0.3235899140917427
California,Tuolumne County,0.517878776753919,0.482121223246081,0.40045522963398067,0.3966555306729322,0.015804544953926355,0.0026799809097250264,0.00758104188846874,0.007342413451301443,0.005561878189360843,0.0075443298212122326,0.0012849223539777525,8.44377546899666e-4,0.07302030177319285,0.053746466463526564
California,Ventura County,0.4949279319532013,0.5050720680467987,0.22023129859599105,0.226602411803226,0.009679600381084768,0.008186703167589827,0.0014385240766613947,0.0014598005215093037,0.0338129989621823,0.04027276402295019,9.314354744528998e-4,8.628780410540823e-4,0.21697363848483345,0.21545237267820797
California,Yolo County,0.4846984126984127,0.5153015873015873,0.22160090702947846,0.2379047619047619,0.012426303854875283,0.012095238095238095,0.0024081632653061226,0.0028299319727891157,0.06793197278911564,0.07770068027210884,0.0020634920634920637,0.002145124716553288,0.15798185941043083,0.1612562358276644
California,Yuba County,0.5061651497432247,0.4938348502567753,0.2721691157776987,0.2675039406111761,0.020071693700106776,0.016042100981339298,0.006762597244114507,0.008987135811257436,0.032656226165658206,0.033965526008033764,0.0021355570244572125,0.0020465754817714952,0.1484847714445518,0.142929780851172
Colorado,Adams County,0.5056134173139475,0.49438658268605257,0.24575345801581305,0.2445242848666753,0.01758722587602745,0.014962670629912586,0.0029299158712151226,0.0029936937232930244,0.020213713784326497,0.021580105948540936,6.203845611214079e-4,6.687011157258789e-4,0.20842022260403037,0.1996401383013059
Colorado,Alamosa County,0.49935316946959896,0.500646830530401,0.2340910490975174,0.237047988665065,0.0070843343805827635,0.0032649541058337953,0.0070227314729255225,0.0075771576418406945,0.004989835520236555,0.00517464424320828,3.6961744594344855e-4,3.080145382862071e-4,0.23692478284975052,0.23895767880243948
Colorado,Arapahoe County,0.49628687613274647,0.5037131238672535,0.29416530864009505,0.29969082684780457,0.05403219665240104,0.05237667341872401,0.0020652157358473323,0.0023317443153261547,0.029468922767632768,0.03405930641648517,0.0011970940769734538,0.0012199393837859242,0.09964818227508795,0.09785863324144443
Colorado,Archuleta County,0.5037422482001568,0.49625775179984316,0.3887661273077197,0.37928576520065577,0.003849169577304156,0.0018533038705538527,0.007555777318411861,0.00784090099080476,0.0029225176420272295,0.005702473447858008,3.564045904911255e-4,3.564045904911255e-4,0.09138213700192459,0.0928790362819873
Colorado,Baca County,0.5018151354370287,0.49818486456297123,0.41496788606534485,0.4241831890533371,0.004747277296844457,0.003351019268360793,0.008936051382295447,0.006143535325328121,8.377548170901983e-4,0.0027925160569673277,0,0,0.06059759843619101,0.05249930187098576
Colorado,Bent County,0.6435359512282589,0.3564640487717411,0.3397884167114936,0.23023130715438409,0.06777837547068316,0.002331002331002331,0.010579164425318272,0.0039447731755424065,0.010220548682087143,0.0026896180742334587,3.5861574323112785e-4,5.379236148466917e-4,0.2103281334050565,0.11206741975972745
Colorado,Boulder County,0.5036757041778562,0.49632429582214377,0.3902960183447988,0.38371408600963836,0.005904425560092705,0.003948546272793045,0.0019190915891059363,0.0018731069663637813,0.02309041189959411,0.02587401439625256,2.912359440336485e-4,2.0539798158162578e-4,0.0705189517958528,0.06920992286845945
Colorado,Broomfield County,0.49733910451997443,0.5026608954800256,0.38051514936493297,0.38349535230256154,0.006967998297026893,0.005775917121975449,0.0021712907117008443,0.002157099269140708,0.032200383168949125,0.03503867168097637,4.825090470446321e-4,5.676577024054495e-4,0.06342155680124885,0.06379053430781238
Colorado,Chaffee County,0.5298683434859501,0.4701316565140499,0.4344664963647082,0.4174199253291413,0.01606405973668697,0.0012281391235999214,0.005600314403615641,0.0032914128512477893,0.0036844173707997643,0.0045195519748477105,3.9300451955197487e-4,2.456278247199843e-4,0.062487718608764,0.037089801532717626
Colorado,Cheyenne County,0.5068268705625342,0.4931731294374659,0.4134352812670672,0.4243582741671218,0.0032768978700163844,0.004369197160021846,0.006007646095030038,0.004369197160021846,0.014199890770071,0.008192244675040962,5.461496450027307e-4,0,0.0622610595303113,0.047515019115237575
Colorado,Clear Creek County,0.5293814432989691,0.4706185567010309,0.46030927835051544,0.4177319587628866,0.005979381443298969,0.002783505154639175,0.004536082474226804,0.003917525773195876,0.0047422680412371136,0.006391752577319588,2.061855670103093e-4,1.0309278350515464e-4,0.04402061855670103,0.031958762886597936
Colorado,Conejos County,0.5012797074954296,0.4987202925045704,0.22425350396099938,0.23266301035953688,0.003412553321145643,0.0020719073735527118,0.0042656916514320535,0.0045094454600853135,0.001340645947592931,0.0023156611822059718,3.6563071297989033e-4,3.6563071297989033e-4,0.2620353443022547,0.25118829981718466
Colorado,Costilla County,0.513763828145099,0.486236171854901,0.17545665037303834,0.16310779521481863,0.00463082068433239,0.0038590172369436584,0.007718034473887317,0.006688963210702341,0.00797530228968356,0.005145356315924878,2.572678157962439e-4,2.572678157962439e-4,0.3105222536660664,0.3012606122974016
Colorado,Crowley County,0.7348622339547929,0.26513776604520706,0.3543969641973272,0.17208381455205413,0.10278831875928064,0.002144860584062036,0.012374195677280977,0.0034647747896386734,0.009074410163339383,0.0023098498597591156,0,1.6498927569707968e-4,0.2509486883352582,0.07672001319914205
Colorado,Custer County,0.5169692186266772,0.48303078137332284,0.4593528018942384,0.43804262036306235,0.010655090765588003,0.003749013417521705,0.004932912391475927,0.003551696921862668,0.001775848460931334,0.0033543804262036307,1.973164956590371e-4,0,0.032754538279400155,0.02505919494869771
Colorado,Delta County,0.5025672293177588,0.4974327706822412,0.4003594121044862,0.4115268596367371,0.004877735703741737,0.0018291508889031513,0.0033053077466144664,0.0029523137154226302,0.0035620306783903473,0.003947115076054168,1.9254219883191065e-4,2.88813298247866e-4,0.08288941659713754,0.07014954110775945
Colorado,Denver County,0.5011997893321196,0.49880021066788044,0.2763132020830268,0.2727488995628504,0.04484393112865454,0.044032612267966245,0.0024078293645173133,0.00261959733832409,0.01752311227415427,0.021469697240553292,6.958090567936953e-4,7.39812791610688e-4,0.14807119254246703,0.1448066654657314
Colorado,Dolores County,0.5250608272506083,0.47493917274939174,0.45644768856447687,0.42141119221411194,0.0024330900243309003,0.00145985401459854,0.01654501216545012,0.012652068126520682,0.00145985401459854,0.00145985401459854,4.8661800486618007e-4,4.8661800486618007e-4,0.03600973236009732,0.027250608272506083
Colorado,Douglas County,0.4995671414820848,0.5004328585179152,0.40665064330749473,0.4065310376643866,0.008264180388091834,0.006535594069838305,0.0015805031410720083,0.0015605688672206497,0.025382026119594253,0.027500754654652945,4.2431525769320584e-4,3.189483816217386e-4,0.045390341559543676,0.045925719200123026
Colorado,Eagle County,0.5283799227238921,0.4716200772761079,0.35561521577448435,0.3141654724545141,0.0067480544923540185,0.002702849783227819,0.0018502730059680374,0.0018139931431059191,0.005115460663558692,0.0066573548351987226,2.3581910860376946e-4,1.813993143105919e-4,0.15469733524407278,0.1424528815281078
Colorado,Elbert County,0.5055183508548767,0.49448164914512327,0.4433012832504022,0.43394814620823824,0.008791948819634104,0.0038909050095402,0.002693703468143215,0.0029181787571551498,0.0032923042388417075,0.006173070447828202,7.108384152044596e-4,7.108384152044596e-4,0.0373003105241498,0.03872198735455872
Colorado,El Paso County,0.5050700788308766,0.4949299211691234,0.34664486405525796,0.3396001960014048,0.032583151374994276,0.027422151212585177,0.003134356741990247,0.0030538462499462107,0.012504112281597939,0.016933577455951736,0.0015657902590633299,0.0014727867596331498,0.08965676156262536,0.08766898527629674
Colorado,Fremont County,0.5754718953155376,0.42452810468446245,0.4221451117289241,0.3661447772737724,0.036204770166600474,0.0019858274629486403,0.009782813185894353,0.004055268713810908,0.0062292271995652085,0.002675641213236063,1.045172348920337e-4,2.5084136374088086e-4,0.09318756662973725,0.041451535358180566
Colorado,Garfield County,0.510730757063652,0.48926924293634805,0.3412031101713258,0.3330613875892842,0.004045886681873429,0.0021811158655367043,0.002397562478147217,0.002247714823263016,0.003180100231431378,0.00482842443515759,5.660911406736484e-4,3.662942674947137e-4,0.15242836449609565,0.1402407552321806
Colorado,Gilpin County,0.525548614448182,0.47445138555181804,0.4597148806663463,0.41630626301457635,0.007368252442735864,0.0035239468204388918,0.004324843825084094,0.004164664424155053,0.005606279032516418,0.008489508249239148,0.0017619734102194459,3.2035880185808104e-4,0.03748197981739548,0.03315713599231139
Colorado,Grand County,0.5347654760391509,0.46523452396084913,0.4616117961103343,0.4049192830812254,0.005020973687555612,0.003876954366340409,0.002860048303038007,0.003050718189907207,0.00394051099529681,0.00432185076903521,3.813397737384009e-4,5.084530316512013e-4,0.05370535146815813,0.0426464980297445
Colorado,Gunnison County,0.5407169854541289,0.45928301454587106,0.4687321039972512,0.3991524453098156,0.0038941701981445426,0.001488947428702325,0.0052113160004581376,0.0028060932310159203,0.0030351620662008934,0.004524109494903218,1.1453441759248655e-4,1.1453441759248655e-4,0.05182682396060016,0.044210285190699805
Colorado,Hinsdale County,0.5146341463414634,0.4853658536585366,0.45365853658536587,0.4304878048780488,0.007317073170731708,0.007317073170731708,0.006097560975609756,0.004878048780487805,0.0024390243902439024,0.003658536585365854,0,0,0.02804878048780488,0.02926829268292683
Colorado,Huerfano County,0.5105118167319124,0.4894881832680876,0.31056981296215747,0.30535015224010437,0.005074670146440481,0.0037697549659272147,0.006089604175728578,0.005219660722053067,0.003189792663476874,0.0026098303610265334,0.0010149340292880964,8.699434536755111e-4,0.17587356821806582,0.16325938813977092
Colorado,Jackson County,0.5150862068965517,0.4849137931034483,0.4267241379310345,0.41738505747126436,0,7.183908045977011e-4,0.007183908045977011,0.0028735632183908046,0.0028735632183908046,0.004310344827586207,7.183908045977011e-4,0,0.07183908045977011,0.05387931034482758
Colorado,Jefferson County,0.49942097958245335,0.5005790204175466,0.3891463266086903,0.3881770035393159,0.00714554085653847,0.004906661908691483,0.0025837177742969834,0.002624892559544744,0.013525916953889387,0.01604958816636672,4.254727808935272e-4,4.340508611534773e-4,0.07689905829834906,0.07898524741756893
Colorado,Kiowa County,0.48933143669985774,0.5106685633001422,0.42532005689900426,0.45519203413940257,0.002844950213371266,0.001422475106685633,0.004267425320056899,0.004978662873399715,7.112375533428165e-4,0.004978662873399715,0,7.112375533428165e-4,0.04836415362731152,0.03556187766714083
Colorado,Kit Carson County,0.5004931661265324,0.49950683387346767,0.3825560095815133,0.3921375228969987,0.003804424404678033,0.0033817105819360293,0.0028180921516133576,0.0025362829364520218,0.0023953783288713543,0.004368042835000705,5.636184303226716e-4,2.818092151613358e-4,0.10187403128082288,0.08975623502888544
Colorado,Lake County,0.5394364464131906,0.4605635535868094,0.33431770641072966,0.27587055494032237,0.003937492309585333,0.002583979328165375,0.004552725482958041,0.004060538944259874,0.0029531192321889995,0.004060538944259874,4.921865386981666e-4,0,0.1870308847053033,0.16734342315737666
Colorado,La Plata County,0.504171039291368,0.495828960708632,0.397164760498746,0.3862080005691823,0.0036463243272086944,0.0019565642731363725,0.027142882552782768,0.030220024545988156,0.0025968943988900943,0.0037886199107095213,3.913128546272745e-4,4.090998025648779e-4,0.0640685864712474,0.06362391277280731
Colorado,Larimer County,0.4983959047237454,0.5016040952762546,0.4078016469645474,0.41348112491209,0.005861602302051841,0.004413013205416659,0.0023059745194018476,0.002193897993549996,0.01056881638782961,0.012205133665266644,3.6144679587222156e-4,3.2782383811666606e-4,0.0606670234436073,0.058484333102642484
Colorado,Las Animas County,0.5224045222666482,0.4775954777333517,0.2789880049634634,0.2614090721080932,0.014063146284296153,0.0037915345374327863,0.00813456500758307,0.005239211360816214,0.005928581276713084,0.005308148352405901,2.0681097476906108e-4,3.4468495794843514e-4,0.20915483248311043,0.1948848752240452
Colorado,Lincoln County,0.5844588668654622,0.4155411331345378,0.410980529731626,0.35853359059814066,0.04911419049289598,0.003157340817400456,0.006139273811611998,0.0019294860550780565,0.003157340817400456,0.004736011226100684,5.262234695667427e-4,3.5081564637782847e-4,0.1073495877916155,0.040343799333450274
Colorado,Logan County,0.5724931946985586,0.42750680530144136,0.4033647195323308,0.35231380249007094,0.03757418894194297,0.0045071176759337766,0.0066491141951894326,0.0033468695613369627,0.00392699361863537,0.00423936811102682,3.1237449239144985e-4,5.35499129813914e-4,0.11428443928778616,0.05787853094738721
Colorado,Mesa County,0.4949614162505674,0.5050385837494326,0.39867712859088256,0.41186693469943586,0.004215031450619285,0.0028337980675701966,0.0034368717981972633,0.003294209195253226,0.003482264444588548,0.005797289410544063,6.095583943972505e-4,5.058037740743143e-4,0.07593541274884898,0.07221321574476364
Colorado,Mineral County,0.5032509752925878,0.4967490247074122,0.4538361508452536,0.4577373211963589,0.002600780234070221,0,0.006501950585175552,0.0013003901170351106,0,0.005201560468140442,0,0,0.035110533159947985,0.027308192457737322
Colorado,Moffat County,0.5114055559738011,0.4885944440261989,0.403899721448468,0.3928329443649778,0.0042911992772717,0.002634946924640518,0.0036889256944967253,0.003839494090190469,0.0033877889031092372,0.0042911992772717,6.022735827749755e-4,2.2585259354061582e-4,0.08672739591959648,0.07520891364902507
Colorado,Montezuma County,0.49325898483749,0.50674101516251,0.35752205629607,0.36367108429133405,0.0020624069052438605,0.001565901539166635,0.05660161173280373,0.0658824428064011,0.002329755948516213,0.003742886605812932,3.055417637398312e-4,3.437344842073101e-4,0.06458389031050682,0.06179582171638086
Colorado,Montrose County,0.49209504654099817,0.5079049534590018,0.3670891996819309,0.39096777211282097,0.002689555170962159,0.0020113195191543104,0.0040460264745778565,0.0027831049160391037,0.0030403667150007015,0.0037186023668085507,7.250105243463211e-4,3.975864165770148e-4,0.10774591889237102,0.10091678750175406
Colorado,Morgan County,0.5098045961194441,0.49019540388055594,0.28216595569010594,0.2924177790009633,0.023083803495252513,0.014311270125223614,0.002373744323654878,0.0027177652401265996,0.003233796614834182,0.003302600798128526,0.0013416815742397137,2.0641254988303288e-4,0.19275491949910556,0.1719416540525664
Colorado,Otero County,0.4896049896049896,0.5103950103950103,0.25785096837728416,0.2783674362621731,0.007714191924718241,0.0036656089287668233,0.003392056023634971,0.0036656089287668233,0.004212714739030529,0.003392056023634971,2.735529051318525e-4,4.37684648210964e-4,0.2084473137104716,0.21386366123208228
Colorado,Ouray County,0.5068659127625202,0.4931340872374798,0.45617932148626816,0.4460823909531502,8.077544426494346e-4,0,0.0022213247172859453,0.002827140549273021,0.0032310177705977385,0.0046445880452342485,0.0010096930533117932,6.058158319870759e-4,0.035339256865912765,0.02988691437802908
Colorado,Park County,0.5269302202175643,0.47306977978243564,0.46813478376227113,0.4224993366940833,0.0049349960201645,0.0037675776067922525,0.004085964446802866,0.0035022552401167417,0.003820642080127355,0.00520031838684001,2.653223666755107e-4,2.122578933404086e-4,0.034704165561156804,0.02907933138763598
Colorado,Phillips County,0.4900351699882767,0.5099648300117233,0.37303634232121924,0.40023446658851114,0.00492379835873388,0.002579132473622509,0.002579132473622509,0.0023446658851113715,0.0021101992966002345,0.0032825322391559202,4.689331770222743e-4,4.689331770222743e-4,0.10339976553341149,0.09706916764361079
Colorado,Pitkin County,0.5177013564473462,0.4822986435526538,0.44593910057972647,0.40338830415939664,0.007429504136882985,0.0024202172567118815,0.001294534811729611,7.316935892384758e-4,0.005178139246918444,0.013508189339787246,3.939888557437947e-4,5.628412224911352e-4,0.050655710024202175,0.05465188270388923
Colorado,Prowers County,0.5045185672034177,0.4954814327965823,0.2795760762405521,0.2949392047321722,0.005093657574761748,0.002711140322050608,0.004189944134078212,0.0032040749260598095,0.002711140322050608,0.002464673020046007,8.215576733486691e-5,2.4646730200460074e-4,0.20604666447584621,0.1844396976667762
Colorado,Pueblo County,0.4932313684510521,0.5067686315489479,0.25217902436707357,0.2650987982710303,0.010960433192419133,0.0076295539828053005,0.003313067021327127,0.0036752481831567947,0.0037405595402080463,0.004856790006174892,3.918681423075096e-4,4.453047071676246e-4,0.21470811760794187,0.21710682563055148
Colorado,Rio Blanco County,0.5117014547754586,0.4882985452245414,0.42615433270082226,0.41540164452877926,0.006166982922201139,0.005376344086021506,0.005534471853257432,0.004743833017077799,0.002213788741302973,0.004585705249841872,3.1625553447185326e-4,9.487666034155598e-4,0.060879190385831755,0.046331435800126504
Colorado,Rio Grande County,0.49995562261471554,0.5000443773852845,0.257832608502707,0.2606727611609124,0.004082719446170231,0.0026626431170675424,0.006656607792668856,0.006212833939824265,0.0023963788053607883,0.0024851335759297063,1.7750954113783616e-4,3.550190822756723e-4,0.2225082098162776,0.22126564302831278
Colorado,Routt County,0.5185271862079726,0.48147281379202744,0.4652859037366409,0.43072782588345426,0.0061627272018098134,0.0039004602543100085,0.001833216319525704,0.0014821748966378032,0.0030423589983618066,0.005694671971292612,4.68055230517201e-4,3.5104142288790077e-4,0.03623527576253998,0.032919884546376475
Colorado,Saguache County,0.49721570926143027,0.5027842907385698,0.29322977725674093,0.2878077373974209,0.004689331770222743,0.0035169988276670576,0.009085580304806565,0.008206330597889801,0.0038100820633059787,0.004249706916764361,5.861664712778429e-4,1.4654161781946072e-4,0.1749706916764361,0.1891852286049238
Colorado,San Juan County,0.5508241758241759,0.4491758241758242,0.46016483516483514,0.37225274725274726,0.0013736263736263737,0.0013736263736263737,0.005494505494505495,0.004120879120879121,0.0027472527472527475,0.004120879120879121,0,0,0.0673076923076923,0.057692307692307696
Colorado,San Miguel County,0.5279374006602274,0.47206259933977257,0.45384521335126543,0.3979704120308106,0.003667930064800098,0.0019562293678933853,0.002689815380853405,0.0030566083873334146,0.003301137058320088,0.004768309084240127,2.4452867098667317e-4,2.4452867098667317e-4,0.05832008803032156,0.056119329991441494
Colorado,Sedgwick County,0.4968861209964413,0.5031138790035588,0.39368327402135234,0.40569395017793597,0.005338078291814947,0.0017793594306049821,0.00400355871886121,0.0026690391459074734,0.00400355871886121,0.0035587188612099642,0,0,0.0809608540925267,0.08185053380782918
Colorado,Summit County,0.5468382186965915,0.45316178130340845,0.4451323723839928,0.3694817967817871,0.00738447647608913,0.0038695946599593693,0.001257618264486795,0.0011608783979878108,0.00770694269775241,0.006288091322433975,5.159459546612492e-4,3.2246622166328076e-4,0.07881074457450582,0.06726645383896036
Colorado,Teller County,0.5069717976997007,0.49302820230029937,0.4474554907830471,0.43252717819442255,0.004529699070426973,0.00393886875689302,0.004411533007720183,0.004962974633685205,0.003348038443359067,0.006577910824011344,5.120529383960926e-4,4.7266425082716245e-4,0.03576492831258862,0.035174097999054674
Colorado,Washington County,0.5213936430317848,0.4786063569682152,0.44254278728606355,0.4146291768541157,0.008149959250203748,0.003667481662591687,0.0014262428687856561,0.0024449877750611247,0.0010187449062754685,0.0010187449062754685,2.0374898125509371e-4,0,0.061532192339038304,0.047473512632436835
Colorado,Weld County,0.5058583878801326,0.49414161211986735,0.3241959740147677,0.32473219678759413,0.0074331570578011165,0.0045917927098356815,0.0033313610196861556,0.002255833733959543,0.007950889390185274,0.00877371398986724,5.608766934161705e-4,4.221983900989855e-4,0.1543027254909212,0.14569542546503458
